geneid	chr	s1	s2	strand
AC067852.2	chr17	42552436	42554748	-1
COASY	chr17	42561467	42566277	1
MLX	chr17	42567068	42573239	1
PSMC3IP	chr17	42572315	42577831	-1
AC067852.5	chr17	42577825	42578366	1
RETREG3	chr17	42579513	42610623	-1
AC067852.4	chr17	42598643	42599177	1
TUBG1	chr17	42609683	42615238	1
ATP5MGP7	chr17	42647834	42648143	1
HMGB3P27	chr17	42648178	42648738	1
TUBG2	chr17	42659284	42667006	1
PLEKHH3	chr17	42667914	42676994	-1
CCR10	chr17	42678889	42683917	-1
AC100793.2	chr17	42679963	42682020	1
CNTNAP1	chr17	42682531	42699993	1
AC100793.3	chr17	42683187	42699466	-1
EZH1	chr17	42700275	42745049	-1
MIR6780A	chr17	42708084	42708151	-1
AC100793.1	chr17	42714299	42714643	1
AC100793.4	chr17	42751289	42751717	-1
HMGN2P15	chr17	42753530	42753799	-1
RAMP2-AS1	chr17	42753914	42761257	-1
RAMP2	chr17	42758447	42763041	1
VPS25	chr17	42773449	42779599	1
WNK4	chr17	42780610	42797066	1
COA3	chr17	42795147	42798704	-1
CNTD1	chr17	42798800	42811587	1
BECN1	chr17	42810134	42833350	-1
MIR6781	chr17	42823880	42823943	-1
PSME3	chr17	42824385	42843760	1
AOC2	chr17	42844580	42850707	1
AOC3	chr17	42851184	42858130	1
AOC4P	chr17	42865922	42874369	1
LINC00671	chr17	42874670	42898704	-1
RNU6-287P	chr17	42891338	42891435	-1
G6PC	chr17	42900797	42914438	1
AC055866.1	chr17	42940575	42940702	-1
AARSD1	chr17	42950526	42964498	-1
PTGES3L-AARSD1	chr17	42950526	42980528	-1
PTGES3L	chr17	42968088	42980433	-1
RUNDC1	chr17	42980565	42993690	1
RPL27	chr17	42998273	43002959	1
IFI35	chr17	43006740	43014456	1
VAT1	chr17	43014607	43025123	-1
RND2	chr17	43025231	43032041	1
BRCA1	chr17	43044295	43170245	-1
RPL21P4	chr17	43079302	43079780	1
NBR2	chr17	43125551	43153671	1
AC135721.2	chr17	43131208	43131270	1
AC135721.1	chr17	43144956	43145255	1
AC060780.1	chr17	43148368	43171037	-1
AC060780.3	chr17	43168170	43168249	-1
AC060780.2	chr17	43169880	43170077	-1
NBR1	chr17	43170481	43211689	1
TMEM106A	chr17	43211835	43220041	1
CCDC200	chr17	43216941	43305397	-1
RNU2-1	chr17	43233787	43233977	-1
AC024051.7	chr17	43239921	43240111	-1
AC024051.1	chr17	43241180	43241370	-1
AC024051.3	chr17	43245674	43245864	-1
AC024051.10	chr17	43251829	43252019	-1
AC024051.8	chr17	43266633	43266823	-1
AC024051.9	chr17	43271369	43271559	-1
AC024051.12	chr17	43273101	43273292	-1
AC024051.5	chr17	43277978	43278168	-1
AC024051.2	chr17	43284139	43284329	-1
AC024051.4	chr17	43290291	43290481	-1
AC024051.6	chr17	43296425	43296615	-1
AC024051.11	chr17	43300041	43300231	-1
LINC00910	chr17	43338741	43389199	-1
AC109326.1	chr17	43360041	43361361	-1
RNU2-4P	chr17	43387226	43387417	-1
RNU6-1137P	chr17	43395993	43396091	-1
ARL4D	chr17	43398993	43401137	1
RNU6-470P	chr17	43412427	43412530	1
MIR2117HG	chr17	43444707	43451200	1
MIR2117	chr17	43444806	43444885	1
RNU6-406P	chr17	43445507	43445613	1
RNU6-971P	chr17	43473585	43473690	1
AC087650.1	chr17	43476198	43476665	1
DHX8	chr17	43483865	43610338	1
ETV4	chr17	43527844	43579620	-1
AC068675.1	chr17	43607436	43607723	-1
MEOX1	chr17	43640389	43661922	-1
LINC02594	chr17	43679341	43706709	1
WHSC1L2P	chr17	43718314	43720436	-1
SOST	chr17	43753738	43758791	-1
DUSP3	chr17	43766125	43778977	-1
CFAP97D1	chr17	43780435	43787620	1
AC003098.1	chr17	43782804	43784682	-1
MPP3	chr17	43800799	43833170	-1
CD300LG	chr17	43847148	43863639	1
MPP2	chr17	43875357	43909711	-1
AC007993.3	chr17	43914433	43923001	-1
FAM215A	chr17	43917194	43917985	1
AC007993.1	chr17	43922775	43927388	-1
AC007993.2	chr17	43927563	43932622	1
LINC01976	chr17	43938363	43938959	1
PPY	chr17	43940804	43942476	-1
PYY	chr17	43952738	44004469	-1
NAGS	chr17	44004622	44009068	1
TMEM101	chr17	44011188	44023946	-1
AC023855.1	chr17	44025020	44025223	-1
LSM12	chr17	44034328	44067619	-1
G6PC3	chr17	44070735	44076344	1
HDAC5	chr17	44076746	44123702	-1
AC023855.2	chr17	44115912	44120595	1
RNU6-131P	chr17	44135883	44135989	-1
HROB	chr17	44141906	44162476	1
ASB16	chr17	44170447	44179084	1
ASB16-AS1	chr17	44175968	44186723	-1
TMUB2	chr17	44186970	44191929	1
ATXN7L3	chr17	44191805	44200113	-1
AC004596.1	chr17	44198882	44216565	1
UBTF	chr17	44205033	44221626	-1
MIR6782	chr17	44207771	44207839	-1
AC003102.1	chr17	44221401	44223710	1
SHC1P2	chr17	44228760	44230228	-1
SLC4A1	chr17	44248390	44268141	-1
AC003043.3	chr17	44276368	44281182	-1
RN7SL507P	chr17	44290856	44291151	-1
RUNDC3A-AS1	chr17	44299574	44315315	-1
AC003043.1	chr17	44303965	44304203	1
RNU6-453P	chr17	44307088	44307172	1
RUNDC3A	chr17	44308413	44318670	1
SLC25A39	chr17	44319625	44324870	-1
AC003043.2	chr17	44328613	44331462	1
GRN	chr17	44345246	44353106	1
FAM171A2	chr17	44353215	44363853	-1
RPL7L1P5	chr17	44365014	44365751	-1
ITGA2B	chr17	44372180	44389649	-1
GPATCH8	chr17	44395281	44503430	-1
RN7SL258P	chr17	44409059	44409358	-1
AC103703.1	chr17	44486153	44486815	-1
FZD2	chr17	44557484	44561262	1
AC091152.3	chr17	44596346	44597344	1
SMCO4P1	chr17	44645411	44645587	1
LINC01180	chr17	44646364	44650349	-1
MEIOC	chr17	44656404	44690308	1
CCDC43	chr17	44673069	44689779	-1
AC091152.2	chr17	44673689	44676257	-1
AC091152.4	chr17	44689858	44693340	1
DBF4B	chr17	44708608	44752264	1
RN7SL819P	chr17	44718861	44719130	-1
AC091152.1	chr17	44719760	44720597	-1
ADAM11	chr17	44758988	44781846	1
AC005180.2	chr17	44793199	44794474	1
AC005180.1	chr17	44794747	44797783	-1
GJC1	chr17	44798448	44830816	-1
HIGD1B	chr17	44846353	44850476	1
EFTUD2	chr17	44849948	44899445	-1
RN7SL405P	chr17	44883986	44884274	1
CCDC103	chr17	44899142	44905390	1
FAM187A	chr17	44899712	44905390	1
GFAP	chr17	44903159	44916937	-1
KIF18B	chr17	44924709	44947773	-1
MIR6783	chr17	44934618	44934681	-1
AC015936.1	chr17	44947912	44948939	1
C1QL1	chr17	44959693	44968303	-1
AC015936.2	chr17	44982514	44982772	1
DCAKD	chr17	45023340	45061109	-1
NMT1	chr17	45051610	45109016	1
AC116493.1	chr17	45071442	45071543	1
PLCD3	chr17	45108959	45133354	-1
MIR6784	chr17	45114367	45114433	-1
ACBD4	chr17	45132600	45144181	1
AC142472.1	chr17	45146730	45148470	-1
HEXIM1	chr17	45148475	45152099	1
AC138150.1	chr17	45150400	45161510	-1
HEXIM2	chr17	45160700	45170040	1
AC138150.2	chr17	45168800	45171584	-1
AC008105.3	chr17	45190931	45222222	-1
FMNL1	chr17	45221444	45247319	1
AC008105.1	chr17	45238028	45241734	-1
AC008105.2	chr17	45245186	45251129	-1
MAP3K14-AS1	chr17	45247916	45269824	1
SPATA32	chr17	45254393	45262094	-1
MAP3K14	chr17	45263119	45317029	-1
RNA5SP443	chr17	45327366	45327497	-1
AC003070.7	chr17	45327366	45327497	-1
AC003070.2	chr17	45371402	45372057	-1
ARHGAP27	chr17	45393902	45434421	-1
AC003070.1	chr17	45396932	45397477	1
PLEKHM1	chr17	45435900	45490749	-1
AC091132.2	chr17	45452844	45464065	1
MIR4315-1	chr17	45475363	45475435	-1
LRRC37A4P	chr17	45506741	45551537	-1
AC091132.6	chr17	45526466	45526746	-1
AC091132.3	chr17	45531577	45533838	1
AC091132.1	chr17	45533963	45534710	1
AC091132.4	chr17	45545804	45563230	1
AC091132.5	chr17	45549781	45558738	-1
RDM1P1	chr17	45553710	45559070	-1
DND1P1	chr17	45585871	45586929	1
AC126544.2	chr17	45586452	45588379	-1
AC126544.1	chr17	45592621	45593369	1
MAPK8IP1P2	chr17	45600869	45602340	-1
RPS26P8	chr17	45608571	45608918	1
LINC02210	chr17	45620328	45655156	1
LINC02210-CRHR1	chr17	45620344	45835826	1
AC217774.1	chr17	45731703	45732977	-1
AC217774.2	chr17	45733353	45734669	-1
CRHR1	chr17	45784280	45835828	1
MAPT-AS1	chr17	45799390	45895680	-1
SPPL2C	chr17	45844881	45847067	1
MAPT	chr17	45894382	46028334	1
MAPT-IT1	chr17	45895783	45898798	1
CR936218.2	chr17	45907670	45910779	-1
CR936218.3	chr17	45931806	45932083	1
STH	chr17	45999250	45999694	1
KANSL1	chr17	46029916	46225389	-1
CR936218.1	chr17	46035313	46035770	1
KANSL1-AS1	chr17	46193576	46196723	1
AC217773.1	chr17	46215070	46215171	-1
MAPK8IP1P1	chr17	46243606	46245044	1
AC005829.2	chr17	46259551	46260606	-1
AC005829.1	chr17	46267037	46268694	1
ARL17B	chr17	46274784	46361797	-1
LRRC37A	chr17	46292733	46337794	1
RN7SL656P	chr17	46319679	46319959	1
NSFP1	chr17	46372855	46487141	1
RDM1P2	chr17	46503946	46509339	1
LRRC37A2	chr17	46511511	46555650	1
ARL17A	chr17	46516702	46579691	-1
RN7SL199P	chr17	46537534	46537814	1
FAM215B	chr17	46558830	46562795	-1
NSF	chr17	46590669	46757464	1
RPS7P11	chr17	46721582	46722167	-1
WNT3	chr17	46762506	46833154	-1
WNT9B	chr17	46833201	46886730	1
LINC01974	chr17	46909742	46911512	-1
AC005670.1	chr17	46916770	46923034	-1
RNU6ATAC3P	chr17	46921124	46921249	1
GOSR2	chr17	46923075	46975524	1
AC005670.2	chr17	46923133	47049932	1
MIR5089	chr17	46973017	46973100	1
RPRML	chr17	46978156	46979253	-1
LRRC37A17P	chr17	46978481	47054569	1
AC005670.3	chr17	46983287	47100323	-1
RN7SL270P	chr17	47041825	47042105	1
CDC27	chr17	47117703	47189422	-1
AC002558.1	chr17	47159191	47159993	-1
AC002558.3	chr17	47160398	47167723	-1
AC002558.2	chr17	47169826	47171049	1
MYL4	chr17	47200446	47223679	1
ITGB3	chr17	47253827	47313743	1
AC068234.1	chr17	47253897	47344292	1
RNU7-186P	chr17	47259358	47259420	-1
AC068234.3	chr17	47279526	47280047	-1
AC068234.2	chr17	47303460	47323613	-1
EFCAB13	chr17	47323290	47441312	1
AC040934.1	chr17	47409322	47423526	-1
MRPL45P2	chr17	47450568	47492492	-1
NPEPPS	chr17	47522942	47623276	1
AC025682.1	chr17	47557413	47557514	1
AC025682.2	chr17	47603860	47649420	-1
KPNB1	chr17	47649476	47685505	1
AC015674.1	chr17	47682417	47682683	-1
TBKBP1	chr17	47694081	47712050	1
TBX21	chr17	47733236	47746122	1
OSBPL7	chr17	47807372	47821834	-1
MRPL10	chr17	47823272	47831541	-1
LRRC46	chr17	47831634	47837719	1
SCRN2	chr17	47837692	47841289	-1
SP6	chr17	47844908	47855874	-1
AC018521.3	chr17	47863342	47865190	1
AC018521.7	chr17	47879472	47882398	-1
AC018521.5	chr17	47891229	47895812	-1
SP2	chr17	47896150	47928957	1
SP2-AS1	chr17	47897330	47941410	-1
AC018521.6	chr17	47929682	47933106	-1
PNPO	chr17	47941506	47949308	1
AC018521.1	chr17	47945424	47981736	1
AC018521.2	chr17	47946802	47948275	-1
PRR15L	chr17	47951967	47957883	-1
CDK5RAP3	chr17	47967810	47981781	1
AC018521.4	chr17	47980398	47996196	-1
COPZ2	chr17	48026167	48038030	-1
MIR152	chr17	48037161	48037247	-1
AC004477.1	chr17	48045141	48048073	-1
NFE2L1	chr17	48048329	48061545	1
AC004477.2	chr17	48060383	48060669	-1
AC004477.3	chr17	48066704	48067293	-1
CBX1	chr17	48070052	48101478	-1
RNU6-1201P	chr17	48088678	48088784	-1
SNX11	chr17	48103357	48123074	1
SKAP1	chr17	48133442	48430275	-1
MIR1203	chr17	48156427	48156511	-1
SKAP1-AS1	chr17	48185938	48204529	1
RNU6-1152P	chr17	48196680	48196786	-1
AC090627.1	chr17	48294335	48308762	1
AC036222.4	chr17	48377262	48380370	-1
AC036222.1	chr17	48382371	48382586	-1
AC036222.3	chr17	48460370	48466040	1
AC036222.2	chr17	48479097	48479198	1
HOXB1	chr17	48528526	48531011	-1
HOXB2	chr17	48540894	48544989	-1
HOXB-AS1	chr17	48543551	48551250	1
HOXB3	chr17	48548870	48604912	-1
HOXB-AS3	chr17	48549630	48606414	1
HOXB-AS2	chr17	48557262	48560333	1
HOXB4	chr17	48575507	48578350	-1
AC103702.1	chr17	48579630	48582259	-1
MIR10A	chr17	48579838	48579947	-1
HOXB5	chr17	48591257	48593961	-1
HOXB6	chr17	48595751	48604992	-1
HOXB7	chr17	48607232	48633572	-1
HOXB8	chr17	48611377	48615292	-1
HOXB9	chr17	48621156	48626358	-1
HOXB-AS4	chr17	48628675	48634932	1
MIR196A1	chr17	48632490	48632559	-1
AC103702.2	chr17	48635923	48647023	-1
LINC02086	chr17	48646923	48707346	1
AC091179.2	chr17	48690481	48690624	-1
RPL9P28	chr17	48691116	48691694	-1
COX6B1P2	chr17	48713730	48713959	1
PRAC1	chr17	48721719	48722518	-1
PRAC2	chr17	48723185	48724758	1
AC091179.3	chr17	48723188	48723314	1
AC091179.4	chr17	48723692	48723772	1
MIR3185	chr17	48724408	48724475	-1
HOXB13	chr17	48724763	48728750	-1
AC091179.1	chr17	48733091	48733888	1
TTLL6	chr17	48762235	48817214	-1
RN7SL125P	chr17	48765554	48765847	-1
CALCOCO2	chr17	48830988	48866522	1
SUMO2P17	chr17	48874860	48908983	-1
AC068531.1	chr17	48880840	48880967	1
AC068531.2	chr17	48881122	48881316	1
ATP5MC1	chr17	48892765	48895871	1
AC091133.7	chr17	48899131	48899748	1
UBE2Z	chr17	48908407	48929056	1
SNF8	chr17	48929316	48944842	-1
AC091133.1	chr17	48931791	48937100	1
RNU1-42P	chr17	48949361	48949520	-1
AC091133.2	chr17	48956650	48956753	-1
GIP	chr17	48958554	48968596	-1
AC091133.3	chr17	48995266	48997492	-1
IGF2BP1	chr17	48997385	49056145	1
AC091133.4	chr17	49004731	49013725	-1
AC091133.6	chr17	49017793	49018061	-1
RNU6-826P	chr17	49036352	49036455	1
AC091133.5	chr17	49037122	49037429	1
B4GALNT2P1	chr17	49085511	49086702	1
B4GALNT2	chr17	49132460	49176840	1
AC069454.1	chr17	49148339	49149111	-1
GNGT2	chr17	49202791	49210574	-1
ABI3	chr17	49210411	49223225	1
PHOSPHO1	chr17	49223362	49230766	-1
AC004797.1	chr17	49230853	49318011	1
MIR6129	chr17	49288346	49288454	-1
ZNF652	chr17	49289206	49362473	-1
AC091180.3	chr17	49361150	49369998	1
AC091180.6	chr17	49370740	49476988	1
AC091180.5	chr17	49375380	49380094	1
AC091180.1	chr17	49400429	49400800	-1
PHB	chr17	49404049	49414905	-1
AC091180.4	chr17	49404081	49405197	1
AC091180.2	chr17	49416744	49416850	-1
EIF4EP2	chr17	49424269	49424922	-1
LINC02075	chr17	49457861	49461749	-1
AC015656.1	chr17	49494223	49497800	-1
NGFR	chr17	49495293	49515008	1
AC006487.1	chr17	49505657	49574064	-1
MIR6165	chr17	49510817	49510900	1
AC006487.2	chr17	49544788	49577962	-1
NXPH3	chr17	49575871	49583827	1
SPOP	chr17	49598884	49678163	-1
SLC35B1	chr17	49700934	49709014	-1
AC015795.1	chr17	49708334	49720060	1
FAM117A	chr17	49710332	49789180	-1
KAT7	chr17	49788681	49835026	1
SRP14P3	chr17	49795343	49795669	1
AC027801.5	chr17	49834239	49836454	1
TAC4	chr17	49838309	49848017	-1
AC027801.1	chr17	49845910	49848837	1
AC027801.2	chr17	49887598	49900893	1
AC027801.4	chr17	49914403	49932918	1
AC027801.3	chr17	49939122	49939819	1
RNU6-1313P	chr17	49966075	49966176	-1
DLX4	chr17	49968970	49974959	1
DLX3	chr17	49990005	49995224	-1
AC009720.1	chr17	49996889	50016844	1
PICART1	chr17	50050349	50055739	-1
ITGA3	chr17	50055968	50090481	1
AC002401.4	chr17	50094065	50094647	1
PDK2	chr17	50094737	50112152	1
AC002401.3	chr17	50098460	50098899	-1
AC002401.2	chr17	50100704	50101920	-1
SAMD14	chr17	50110040	50129882	-1
PPP1R9B	chr17	50133737	50150677	-1
AC002401.1	chr17	50135586	50146176	1
AC015909.2	chr17	50158333	50161276	-1
AC015909.3	chr17	50163523	50165316	-1
SGCA	chr17	50164214	50175928	1
H1-9P	chr17	50171428	50181178	-1
COL1A1	chr17	50184101	50201632	-1
AC015909.1	chr17	50199876	50215922	1
AC015909.4	chr17	50212933	50215357	-1
SUMO2P7	chr17	50235845	50236129	1
TMEM92	chr17	50271406	50281485	1
TMEM92-AS1	chr17	50281577	50287855	-1
XYLT2	chr17	50346126	50363138	1
AC015909.5	chr17	50362967	50365232	-1
MRPL27	chr17	50367857	50373207	-1
EME1	chr17	50373220	50381483	1
LRRC59	chr17	50375059	50397523	-1
AC004707.1	chr17	50386145	50386246	-1
AC004707.2	chr17	50396438	50397888	1
ACSF2	chr17	50426158	50474845	1
MRPS21P9	chr17	50450179	50450725	-1
CHAD	chr17	50464496	50468906	-1
AC021491.4	chr17	50475819	50478391	1
RSAD1	chr17	50478860	50485974	1
AC021491.1	chr17	50503412	50508328	-1
MYCBPAP	chr17	50508384	50531501	1
AC021491.2	chr17	50525520	50538761	-1
EPN3	chr17	50532682	50543750	1
SPATA20	chr17	50543058	50555852	1
CACNA1G-AS1	chr17	50556207	50562108	-1
CACNA1G	chr17	50560715	50627474	1
AC021491.3	chr17	50563203	50563783	-1
AC004590.1	chr17	50627032	50631940	-1
ABCC3	chr17	50634777	50692253	1
ANKRD40	chr17	50693198	50707914	-1
AC005921.3	chr17	50693448	50695449	1
AC005921.1	chr17	50696644	50696760	1
LUC7L3	chr17	50719565	50756219	1
AC005921.4	chr17	50722074	50724224	1
ANKRD40CL	chr17	50761029	50767557	-1
MIR8059	chr17	50768650	50768730	1
AC005921.5	chr17	50781306	50792493	1
AC005921.2	chr17	50797366	50797651	-1
WFIKKN2	chr17	50834650	50842353	1
AC091062.1	chr17	50840057	50841626	-1
RPL5P33	chr17	50847950	50849270	1
TOB1	chr17	50862223	50867978	-1
TOB1-AS1	chr17	50866679	50910774	1
AC005920.4	chr17	50909637	50910232	-1
AC005920.1	chr17	50934989	50944713	-1
AC005920.3	chr17	50944104	50948750	1
SPAG9	chr17	50962174	51120868	-1
AC005920.2	chr17	51042524	51085471	1
NME1	chr17	51153536	51162428	1
NME1-NME2	chr17	51153590	51171744	1
NME2	chr17	51165435	51171747	1
MBTD1	chr17	51177425	51260163	-1
AC005839.1	chr17	51183191	51186403	-1
AC006141.1	chr17	51249579	51251748	-1
UTP18	chr17	51260546	51297936	1
LINC02071	chr17	51312609	51335165	-1
AC005823.2	chr17	51332679	51334090	1
AC005823.1	chr17	51335261	51336240	1
LINC02073	chr17	51336646	51521401	1
RPL7P48	chr17	51502488	51503233	-1
CA10	chr17	51630313	52160017	-1
AC002090.1	chr17	51761260	51763397	-1
LINC01982	chr17	52390515	52535701	1
LINC02089	chr17	52862121	52899588	1
LINC02876	chr17	52985513	52987652	1
MTCO1P40	chr17	53105734	53106358	1
AC034268.2	chr17	53276760	54365634	-1
AC005341.1	chr17	53353427	53354134	-1
AC090079.1	chr17	53434131	53435829	1
AC090079.2	chr17	53438556	53439721	1
AC034268.1	chr17	53681630	53682111	-1
RPS2P48	chr17	53756989	53757870	-1
KIF2B	chr17	53822927	53825193	1
AC023934.1	chr17	53952936	53955324	1
ISCA1P3	chr17	54477796	54478168	1
AC015943.1	chr17	54609249	54670420	-1
AC005951.1	chr17	54702936	54703430	1
ARL2BPP8	chr17	54754165	54754649	-1
RN7SKP14	chr17	54770949	54771277	1
TOM1L1	chr17	54899387	54961956	1
COX11	chr17	54951902	54968703	-1
AC007485.2	chr17	54956760	54958426	-1
AC007485.1	chr17	54964474	54964679	1
STXBP4	chr17	54968727	55173632	1
HLF	chr17	55264960	55325187	1
AC007638.2	chr17	55271504	55273653	-1
AC007638.1	chr17	55325757	55327791	-1
MMD	chr17	55392622	55421924	-1
SMIM36	chr17	55448433	55511444	-1
AC105021.1	chr17	55526964	55561577	-1
GARS1P1	chr17	55550931	55551649	-1
RNU6-1249P	chr17	55551810	55551920	1
TMEM100	chr17	55719627	55732121	-1
PCTP	chr17	55751051	55842830	1
AC090618.1	chr17	55842677	55872939	-1
ANKFN1	chr17	55882301	56511659	1
AC006600.1	chr17	56368063	56368215	1
AC006600.2	chr17	56471142	56473647	1
RPL39P33	chr17	56573040	56573195	1
NOG	chr17	56593699	56595611	1
C17orf67	chr17	56791913	56838773	-1
AC106858.1	chr17	56803841	56804269	-1
DGKE	chr17	56834107	56869567	1
TRIM25	chr17	56836387	56914080	-1
RNU6-1158P	chr17	56871170	56871276	1
AC015912.2	chr17	56884639	56884819	-1
AC015912.1	chr17	56888880	56891841	1
MIR3614	chr17	56891270	56891355	-1
AC015912.3	chr17	56914186	56914533	1
COIL	chr17	56938199	56961050	-1
AC004584.1	chr17	56939932	56941275	1
AC004584.2	chr17	56951664	56952404	1
SCPEP1	chr17	56978129	57006768	1
AC004584.3	chr17	56982749	56985104	1
RNF126P1	chr17	57045478	57046797	1
AC007114.1	chr17	57071814	57085024	-1
AKAP1	chr17	57085092	57121346	1
AC007114.2	chr17	57092145	57096425	-1
AC003950.1	chr17	57196081	57213300	-1
AC091181.2	chr17	57253236	57255855	-1
MSI2	chr17	57255851	57684689	1
AC091181.1	chr17	57277920	57280017	1
AC015883.1	chr17	57448218	57450291	1
AC007431.2	chr17	57522248	57523597	-1
AC007431.3	chr17	57531769	57532355	1
AC007431.1	chr17	57600856	57608412	-1
RN7SL449P	chr17	57618108	57618393	1
RNU7-134P	chr17	57685529	57685592	-1
CCDC182	chr17	57744495	57745299	-1
AC015845.2	chr17	57771946	57834749	-1
RN7SKP94	chr17	57789449	57789732	1
MRPS23	chr17	57834781	57850056	-1
CUEDC1	chr17	57861243	57955412	-1
AC015845.1	chr17	57912333	57922581	1
AC015813.4	chr17	57955965	57956143	1
VEZF1	chr17	57971547	57988259	-1
AC015813.7	chr17	57988180	57988760	1
AC015813.2	chr17	57989038	58007246	-1
AC015813.1	chr17	57989039	57994850	-1
SRSF1	chr17	58000919	58007346	-1
AC015813.5	chr17	58006674	58008187	1
AC015813.8	chr17	58050789	58060739	-1
AC015813.3	chr17	58076891	58083204	-1
DYNLL2	chr17	58083419	58095542	1
AC015813.6	chr17	58095672	58101479	1
OR4D1	chr17	58148449	58159555	1
MSX2P1	chr17	58157028	58157800	1
OR4D2	chr17	58166982	58171411	1
EPX	chr17	58192726	58205174	1
AC005962.1	chr17	58202352	58203003	-1
MKS1	chr17	58205441	58219605	-1
LPO	chr17	58218548	58268518	1
AC005962.2	chr17	58219375	58233479	1
AC004687.3	chr17	58241164	58247385	-1
MPO	chr17	58269855	58280935	-1
TSPOAP1	chr17	58301228	58328795	-1
TSPOAP1-AS1	chr17	58324472	58415766	1
AC004687.1	chr17	58330884	58332508	-1
MIR142	chr17	58331232	58331318	-1
MIR4736	chr17	58335976	58336022	-1
SUPT4H1	chr17	58345175	58353093	-1
AC004687.2	chr17	58345206	58417595	-1
RNF43	chr17	58352500	58417595	-1
HSF5	chr17	58420167	58488408	-1
SETP3	chr17	58476138	58476950	-1
MTMR4	chr17	58489529	58517905	-1
SEPTIN4-AS1	chr17	58519837	58557799	1
SEPTIN4	chr17	58520250	58544368	-1
TEX14	chr17	58556678	58692055	-1
AC011195.1	chr17	58631641	58631836	-1
AC011195.3	chr17	58660424	58692018	-1
RNU1-108P	chr17	58666537	58666697	-1
AC011195.2	chr17	58675286	58675462	1
RNU1-52P	chr17	58677574	58677737	-1
RNVU1-34	chr17	58679527	58679690	-1
RAD51C	chr17	58692573	58735611	1
AC025521.1	chr17	58747055	58747340	1
PPM1E	chr17	58755854	58985179	1
AC025521.2	chr17	58785323	58785608	-1
RNU6-518P	chr17	58835899	58835994	1
AC100832.1	chr17	58897776	58899692	1
AC100832.3	chr17	58951185	58951513	1
AC100832.2	chr17	58965952	58966727	1
TRIM37	chr17	58982638	59106921	-1
RN7SL716P	chr17	59059226	59059493	1
AC099850.2	chr17	59106598	59118267	1
SKA2	chr17	59109857	59155260	-1
RNU2-58P	chr17	59129276	59129458	-1
MIR454	chr17	59137758	59137872	-1
MIR301A	chr17	59151136	59151221	-1
PRR11	chr17	59155732	59206709	1
SPDYE22P	chr17	59174983	59181787	-1
AC099850.3	chr17	59197566	59215226	1
AC099850.4	chr17	59202677	59203829	-1
SMG8	chr17	59209400	59215247	1
GDPD1	chr17	59220467	59275970	1
AC099850.1	chr17	59260748	59260846	1
SNRPGP17	chr17	59281130	59281343	1
YPEL2	chr17	59331655	59401729	1
AC091059.2	chr17	59362665	59363278	1
MIR4729	chr17	59366083	59366154	1
AC091059.1	chr17	59400488	59403303	-1
LINC01476	chr17	59422088	59526946	-1
RNU4-13P	chr17	59537359	59537499	-1
DHX40	chr17	59565558	59608345	1
AC091271.1	chr17	59618553	59619714	-1
CLTC	chr17	59619689	59696956	1
PTRH2	chr17	59674636	59707626	-1
VMP1	chr17	59707192	59842255	1
AC040904.1	chr17	59784813	59785035	1
MIR21	chr17	59841266	59841337	1
RNU6-450P	chr17	59847438	59847544	-1
TUBD1	chr17	59859479	59892945	-1
NDUFB8P2	chr17	59885015	59885552	1
RPS6KB1	chr17	59893046	59950574	1
RPS29P21	chr17	59912197	59912366	1
AC005702.1	chr17	59940908	59973101	1
RNFT1	chr17	59952240	59964761	-1
TBC1D3P1-DHX40P1	chr17	59962363	60018975	-1
RNFT1-DT	chr17	59964832	59996972	1
DHX40P1	chr17	59976009	60002384	-1
TBC1D3P1	chr17	60008437	60017498	-1
AC005702.5	chr17	60019149	60020006	1
