geneid	chr	s1	s2	strand
ATP10A	chr15	25922420	26110317	-1
RNA5SP390	chr15	25983655	25983767	1
MIR4715	chr15	26093894	26093972	-1
RP11-2C7.1	chr15	26110442	26122358	1
RP11-1084I9.1	chr15	26147507	26298267	1
RP11-446P9.1	chr15	26173293	26173722	-1
RP11-1084I9.2	chr15	26295685	26297423	-1
LINC00929	chr15	26360960	26378184	1
AC009878.2	chr15	26640219	26691921	1
GABRB3	chr15	26788693	27184686	-1
AC011196.3	chr15	26902177	26903910	-1
AC135999.2	chr15	27096279	27096757	-1
GABRA5	chr15	27111510	27194354	1
TVP23BP1	chr15	27210064	27215532	1
GABRG3	chr15	27216429	27778373	1
AC136896.1	chr15	27402762	27406466	-1
AC136896.2	chr15	27453236	27453782	-1
RNA5SP391	chr15	27525465	27525583	-1
AC145436.1	chr15	27585671	27585951	1
AC144833.1	chr15	27607456	27611544	1
RP11-100M12.1	chr15	27663942	27665881	-1
RP11-100M12.2	chr15	27667527	27673484	1
RP11-100M12.3	chr15	27728181	27787137	-1
RP11-30G8.2	chr15	27866680	27874435	1
RP11-30G8.1	chr15	27929644	27930914	-1
OCA2	chr15	28000021	28344504	-1
AC090696.2	chr15	28020767	28021944	1
RPL5P32	chr15	28140850	28141728	1
HERC2	chr15	28356186	28567298	-1
RPL41P2	chr15	28560798	28561102	1
RP11-578F21.3	chr15	28577383	28581755	1
RP11-536P16.2	chr15	28591636	28591793	1
RP11-483E23.2	chr15	28594197	28603226	-1
RP11-483E23.3	chr15	28607942	28610877	-1
GOLGA8F	chr15	28623767	28637170	1
RN7SL238P	chr15	28632351	28632629	1
AC091304.1	chr15	28633515	28633597	1
ABCB10P3	chr15	28648014	28650179	1
MIR4509-3	chr15	28671637	28671730	1
RP11-483E23.4	chr15	28699806	28702929	-1
RP11-483E23.5	chr15	28718468	28718594	-1
MIR4509-2	chr15	28735898	28735991	-1
ABCB10P4	chr15	28751771	28753954	-1
GOLGA8G	chr15	28764757	28778160	-1
AC138749.1	chr15	28768331	28768413	-1
RN7SL829P	chr15	28769299	28769577	-1
RP11-536P16.4	chr15	28791058	28794923	1
RP11-578F21.4	chr15	28798718	28806525	1
RP11-483E23.7	chr15	28810132	28810298	-1
RP11-665A22.1	chr15	28820165	28824546	-1
HERC2P9	chr15	28834638	28930410	1
RP11-578F21.2	chr15	28924551	28927398	-1
GOLGA8M	chr15	28947100	28983530	-1
AC055876.2	chr15	28947708	28947790	-1
RN7SL719P	chr15	28948669	28948947	-1
RP11-578F21.6	chr15	28964523	28983577	-1
WHAMMP2	chr15	28982729	29002537	1
RP11-578F21.9	chr15	29008586	29009297	-1
RP11-578F21.10	chr15	29033389	29037148	1
AC055876.1	chr15	29034345	29034632	1
RP11-578F21.12	chr15	29034810	29101361	1
RP11-578F21.13	chr15	29075765	29076328	-1
GOLGA6L7P	chr15	29087381	29093821	-1
WI2-2334D6.1	chr15	29103028	29103544	-1
APBA2	chr15	29129629	29410518	1
RP13-126C7.1	chr15	29262399	29269667	-1
FAM189A1	chr15	29412457	29862927	-1
RP11-37J13.1	chr15	29525877	29527341	-1
snoZ278	chr15	29526072	29526183	1
NDNL2	chr15	29560353	29562033	-1
CTD-3118D7.1	chr15	29665806	29669160	-1
RP11-300A12.2	chr15	29901880	29903416	-1
TUBBP8	chr15	29904774	29906478	1
RP11-680F8.1	chr15	29967194	29973161	1
TJP1	chr15	29991571	30261068	-1
RP11-680F8.4	chr15	30020390	30021735	-1
HMGN2P5	chr15	30022917	30023189	1
RP11-680F8.3	chr15	30114834	30116284	1
CTD-2022H16.2	chr15	30297408	30298633	1
RP11-143J24.1	chr15	30297646	30338051	-1
CTD-2022H16.3	chr15	30336658	30337499	1
CTD-2022H16.1	chr15	30345145	30365267	-1
GOLGA8J	chr15	30375158	30385702	1
RN7SL673P	chr15	30383854	30384132	1
AC120045.1	chr15	30385012	30385094	1
DNM1P28	chr15	30391029	30394296	-1
ULK4P3	chr15	30395923	30423960	1
GOLGA8T	chr15	30427352	30437770	1
RN7SL469P	chr15	30435925	30436203	1
AC120045.2	chr15	30437080	30437162	1
DNM1P30	chr15	30443075	30445612	-1
RP11-932O9.3	chr15	30446113	30446313	-1
RP11-932O9.4	chr15	30462766	30472146	-1
AC026150.5	chr15	30488239	30506743	1
RP11-261B23.1	chr15	30515220	30517767	1
RNU6-17P	chr15	30546605	30546711	-1
RP11-261B23.2	chr15	30574736	30580592	1
RP11-382B18.4	chr15	30649969	30650976	-1
CHRFAM7A	chr15	30653443	30686052	-1
RP11-382B18.3	chr15	30672556	30679190	-1
GOLGA8R	chr15	30695943	30706463	-1
AC019322.1	chr15	30696552	30696634	-1
RN7SL196P	chr15	30697514	30697792	-1
RP11-382B18.5	chr15	30712486	30712632	-1
CTD-3092A11.1	chr15	30762982	30799826	1
CTD-3092A11.2	chr15	30780166	30782516	1
AC026150.6	chr15	30808282	30810070	1
AC026150.8	chr15	30832296	30838172	1
GOLGA8Q	chr15	30844183	30854704	1
RN7SL796P	chr15	30852855	30853133	1
AC026150.2	chr15	30854013	30854095	1
DNM1P50	chr15	30860025	30863292	-1
ULK4P2	chr15	30864941	30892918	1
GOLGA8H	chr15	30896329	30906764	1
RP11-932O9.8	chr15	30899898	30900396	-1
RN7SL628P	chr15	30904916	30905194	1
AC026150.1	chr15	30906074	30906156	1
RP11-932O9.9	chr15	30909161	30909952	1
RP11-932O9.7	chr15	30909201	30917976	-1
ARHGAP11B	chr15	30916697	31065196	1
RP11-932O9.10	chr15	30941000	30941732	1
GOLGA8UP	chr15	31083776	31094062	1
RN7SL82P	chr15	31092352	31092630	1
AC004460.1	chr15	31093509	31093591	1
HERC2P10	chr15	31107474	31136356	1
RP11-540B6.2	chr15	31174470	31175434	-1
RP11-540B6.3	chr15	31191683	31192530	1
FAN1	chr15	31196055	31235311	1
RP11-540B6.6	chr15	31218717	31220610	1
MTMR10	chr15	31231144	31283810	-1
RNU6-466P	chr15	31248451	31248553	-1
TRPM1	chr15	31293264	31453476	-1
RP11-348B17.1	chr15	31294216	31334505	1
MIR211	chr15	31357235	31357344	-1
RP11-16E12.1	chr15	31508223	31516648	1
RP11-16E12.2	chr15	31514202	31523041	-1
KLF13	chr15	31619058	31727868	1
UBE2CP4	chr15	31712331	31712865	1
RP11-126F18.2	chr15	31745404	31746342	-1
OTUD7A	chr15	31775329	32162992	-1
RP11-456J20.1	chr15	32057946	32060404	-1
CHRNA7	chr15	32322691	32464722	1
RP13-395E19.4	chr15	32542503	32548326	-1
RNU6-18P	chr15	32576353	32576459	1
RP13-395E19.2	chr15	32605327	32607855	-1
RP11-717I24.1	chr15	32651739	32659985	1
DNM1P31	chr15	32677138	32679685	1
GOLGA8K	chr15	32684983	32695396	-1
AC139426.1	chr15	32685591	32685673	-1
RN7SL185P	chr15	32686547	32686825	-1
RP13-395E19.3	chr15	32691157	32727434	-1
AC139426.2	chr15	32694108	32695493	-1
ULK4P1	chr15	32698798	32727193	-1
DNM1P32	chr15	32728704	32731968	1
GOLGA8O	chr15	32737307	32747835	-1
AC135983.1	chr15	32737916	32737998	-1
RN7SL539P	chr15	32738879	32739157	-1
RP11-632K20.8	chr15	32753867	32754010	-1
AC135983.2	chr15	32774822	32780287	1
RP11-632K20.6	chr15	32781468	32783787	-1
RP11-632K20.2	chr15	32786204	32792547	-1
RP11-632K20.7	chr15	32812049	32829127	-1
RP11-1000B6.3	chr15	32828248	32879814	1
GOLGA8N	chr15	32885657	32896179	1
AC123768.3	chr15	32885854	32886380	1
AC123768.1	chr15	32890499	32891012	-1
RN7SL286P	chr15	32894330	32894608	1
AC123768.2	chr15	32895488	32895570	1
AC123768.4	chr15	32898619	32907361	-1
RP11-1000B6.5	chr15	32905934	32907312	1
ARHGAP11A	chr15	32907345	32932150	1
SCG5	chr15	32933877	32989299	1
RP11-1000B6.2	chr15	32948285	32965266	-1
RP11-758N13.1	chr15	33009471	33011208	-1
GREM1	chr15	33010175	33026870	1
FMN1	chr15	33057747	33486897	-1
RP11-758N13.3	chr15	33129184	33129527	-1
HNRNPA1P71	chr15	33304320	33305269	1
TMCO5B	chr15	33527753	33539822	-1
RP11-489D6.2	chr15	33595858	33602860	-1
RYR3	chr15	33603163	34158303	1
RP11-3D4.3	chr15	34147101	34149010	-1
RP11-3D4.2	chr15	34150918	34157026	-1
AVEN	chr15	34158428	34331377	-1
CHRM5	chr15	34260921	34357291	1
RP11-74D7.1	chr15	34282887	34284249	1
EMC7	chr15	34376218	34394149	-1
RP11-1084A12.1	chr15	34378112	34378515	-1
PGBD4	chr15	34394274	34396591	1
KATNBL1	chr15	34432875	34502297	-1
EMC4	chr15	34517200	34522357	1
SLC12A6	chr15	34525460	34630261	-1
RP11-1084A12.2	chr15	34547487	34550033	1
NOP10	chr15	34633917	34635378	-1
NUTM1	chr15	34635516	34649938	1
LPCAT4	chr15	34651106	34659479	-1
RP11-602M11.3	chr15	34665742	34666804	-1
AC025678.1	chr15	34665990	34666072	-1
GOLGA8A	chr15	34671269	34880704	-1
MIR1233-1	chr15	34674270	34674351	-1
RP11-602M11.4	chr15	34686795	34687132	1
RP11-1H8.1	chr15	34701826	34702795	1
HNRNPLP2	chr15	34781203	34782772	-1
RP11-1H8.3	chr15	34786621	34788101	1
GOLGA8B	chr15	34817408	34880704	-1
MIR1233-2	chr15	34820491	34820572	-1
RP11-1H8.4	chr15	34848071	34849021	1
CTD-2125J1.1	chr15	34943336	34947965	-1
GJD2	chr15	35043233	35047166	-1
RP11-814P5.1	chr15	35047285	35105124	1
ACTC1	chr15	35080297	35088340	-1
RP11-83J16.3	chr15	35141338	35142596	-1
AQR	chr15	35147732	35262040	-1
RP11-83J16.1	chr15	35235281	35235595	1
ZNF770	chr15	35270542	35280488	-1
AC114546.1	chr15	35270552	35272268	1
RP11-463I20.3	chr15	35285847	35295422	1
RP11-463I20.2	chr15	35300670	35303392	1
RP11-323I15.3	chr15	35373345	35373714	1
NANOGP8	chr15	35376394	35377311	-1
RP11-323I15.2	chr15	35384682	35385413	1
RP11-323I15.5	chr15	35391223	35461899	-1
PRELID1P4	chr15	35413774	35414285	-1
ANP32AP1	chr15	35474000	35530398	1
DPH6	chr15	35509546	35838394	-1
RP11-150L8.3	chr15	35574797	35575181	1
RP11-150L8.4	chr15	35590450	35591641	-1
MIR3942	chr15	35664457	35664565	-1
RP11-139F4.2	chr15	35688422	35688645	1
HNRNPA1P45	chr15	35692892	35693969	1
DPH6-AS1	chr15	35838396	36151202	1
RP11-702M1.2	chr15	36067001	36067190	1
MIR4510	chr15	36219057	36219124	1
RP11-184D12.1	chr15	36231368	36544458	-1
RP11-684B21.1	chr15	36338283	36341730	1
RP11-475A13.2	chr15	36633940	36636367	1
RP11-475A13.1	chr15	36731173	36763217	-1
COX6CP4	chr15	36864186	36864413	1
C15orf41	chr15	36871812	37102449	1
RP11-618N24.1	chr15	36905675	36906399	1
LARP4P	chr15	36909290	36911466	1
TPST2P1	chr15	36918875	36919976	-1
RP11-16L14.2	chr15	36933387	36961298	-1
CSNK1A1P1	chr15	37090797	37110660	-1
RP11-122D10.1	chr15	37168580	37179236	-1
MEIS2	chr15	37181406	37393504	-1
RP11-128A17.1	chr15	37391540	37392374	1
RP11-597G23.1	chr15	37546080	37547153	1
RP11-720L8.1	chr15	37657228	37783009	-1
RP11-25H11.1	chr15	37782892	37783304	1
TMCO5A	chr15	38214140	38259925	1
RP11-1008C21.1	chr15	38276967	38354541	1
RP11-1008C21.2	chr15	38361682	38365160	-1
RP11-346D14.1	chr15	38431796	38519088	-1
SPRED1	chr15	38544527	38649450	1
FAM98B	chr15	38746328	38779911	1
AC109631.1	chr15	38750961	38751741	-1
RASGRP1	chr15	38780304	38857776	-1
RP11-102L12.2	chr15	38795054	38797182	1
RP11-275I4.1	chr15	38816271	38826856	1
RP11-275I4.2	chr15	38964048	38981392	1
C15orf53	chr15	38988799	38992239	1
RP11-326N17.1	chr15	39048755	39051614	-1
RP11-624L4.1	chr15	39157523	39719396	-1
RP11-62C7.2	chr15	39311434	39317119	1
RP11-265N7.2	chr15	39459940	39472231	1
RP11-265N7.1	chr15	39480639	39486510	-1
C15orf54	chr15	39542885	39547046	1
RP11-462P6.1	chr15	39592619	39602983	-1
RP11-624L4.2	chr15	39764904	39773407	1
RP11-27M9.1	chr15	39804607	39812055	-1
THBS1	chr15	39873280	39891667	1
CTD-2033D15.1	chr15	39885781	39886432	-1
FSIP1	chr15	39892232	40075031	-1
RP11-37C7.1	chr15	40062760	40093534	-1
RP11-37C7.3	chr15	40074772	40077818	1
GPR176	chr15	40091233	40213093	-1
RP11-37C7.2	chr15	40105424	40107630	-1
RP11-325N19.3	chr15	40213243	40218081	1
EIF2AK4	chr15	40226347	40327797	1
H3F3AP1	chr15	40243576	40243909	-1
SRP14	chr15	40327940	40331389	-1
SRP14-AS1	chr15	40331512	40359491	1
RP11-521C20.2	chr15	40367405	40370905	-1
BMF	chr15	40380091	40401093	-1
RP11-521C20.3	chr15	40381033	40381587	1
RP11-521C20.1	chr15	40425969	40427415	-1
BUB1B	chr15	40453224	40513337	1
PAK6	chr15	40509629	40569688	1
RP11-133K1.2	chr15	40509629	40568597	1
RP11-133K1.7	chr15	40524283	40528308	1
C15orf56	chr15	40542865	40545170	-1
PLCB2	chr15	40570377	40600136	-1
ANKRD63	chr15	40573645	40574787	-1
PLCB2-AS1	chr15	40592871	40594021	1
RP11-133K1.1	chr15	40604553	40605490	-1
RP11-133K1.6	chr15	40604816	40608835	1
LINC00984	chr15	40617417	40618916	1
C15orf52	chr15	40623653	40633168	-1
RNA5SP392	chr15	40623738	40623849	-1
PHGR1	chr15	40643234	40648635	1
DISP2	chr15	40650436	40663257	1
RP11-64K12.4	chr15	40661126	40661841	-1
LINC00594	chr15	40664026	40664677	1
RP11-64K12.10	chr15	40666599	40668192	1
KNSTRN	chr15	40674922	40686447	1
IVD	chr15	40697686	40728146	1
BAHD1	chr15	40731920	40760441	1
RP11-64K12.9	chr15	40745643	40746838	-1
RP11-64K12.8	chr15	40756392	40758925	-1
CHST14	chr15	40763160	40765353	1
RP11-64K12.1	chr15	40772951	40773514	-1
RP11-111A22.1	chr15	40780240	40850183	1
C15orf57	chr15	40820882	40857256	-1
RNU6-516P	chr15	40821769	40821872	1
RPUSD2	chr15	40861499	40866659	1
CASC5	chr15	40886218	40956540	1
RN7SL376P	chr15	40907865	40908126	-1
CTD-2339L15.3	chr15	40935131	40939055	1
RAD51-AS1	chr15	40978922	40987305	-1
RAD51	chr15	40986972	41024354	1
RMDN3	chr15	41028082	41048049	-1
SUMO2P15	chr15	41052795	41053072	1
GCHFR	chr15	41056218	41059906	1
DNAJC17	chr15	41060067	41099675	-1
C15orf62	chr15	41062159	41064643	1
ZFYVE19	chr15	41099284	41106767	1
PPP1R14D	chr15	41107650	41120907	-1
RP11-532F12.5	chr15	41128006	41136585	-1
SPINT1	chr15	41136216	41150405	1
RHOV	chr15	41164412	41166487	-1
AC025166.1	chr15	41167511	41167608	1
VPS18	chr15	41186628	41196173	1
RP11-540O11.1	chr15	41199009	41201540	1
DLL4	chr15	41221538	41231237	1
ISCA1P4	chr15	41240934	41241067	-1
CHAC1	chr15	41245160	41248710	1
INO80	chr15	41271078	41408552	-1
RP11-540O11.6	chr15	41291472	41297063	1
RP11-540O11.7	chr15	41303795	41305498	1
RP11-540O11.4	chr15	41309005	41320091	1
CYCSP2	chr15	41401076	41401376	1
FAM92A1P1	chr15	41455360	41456572	1
EXD1	chr15	41474923	41522941	-1
RN7SL497P	chr15	41484165	41484463	-1
CHP1	chr15	41523037	41574043	1
OIP5-AS1	chr15	41576188	41601901	1
OIP5	chr15	41601466	41624819	-1
NUSAP1	chr15	41624892	41673248	1
RP11-16O9.2	chr15	41635278	41636423	1
NDUFAF1	chr15	41679551	41694717	-1
RTF1	chr15	41700606	41775761	1
RNU6-1169P	chr15	41740940	41741042	-1
ITPKA	chr15	41785591	41795747	1
LTK	chr15	41795836	41806085	-1
RPAP1	chr15	41809374	41836467	-1
TCEB1P2	chr15	41849225	41849633	1
TYRO3	chr15	41849873	41871536	1
RP11-380D11.2	chr15	41901664	41904925	-1
MGA	chr15	41913422	42062141	1
MIR626	chr15	41983783	41983876	1
RP11-107F6.4	chr15	42010568	42010870	-1
RP11-107F6.3	chr15	42062954	42064930	-1
MAPKBP1	chr15	42066632	42120053	1
AC073657.1	chr15	42073346	42076229	-1
RP11-23P13.4	chr15	42117297	42120134	-1
PLA2G4B	chr15	42120283	42140345	1
JMJD7	chr15	42120283	42129779	1
JMJD7-PLA2G4B	chr15	42120293	42140353	1
SPTBN5	chr15	42140345	42186275	-1
RNA5SP393	chr15	42144111	42144227	-1
MIR4310	chr15	42158693	42158749	-1
RP11-23P13.6	chr15	42184991	42190773	1
RP11-23P13.7	chr15	42188137	42189031	-1
EHD4	chr15	42190950	42264776	-1
CTD-2382E5.4	chr15	42213615	42221081	1
CTD-2382E5.1	chr15	42264961	42291292	1
PLA2G4E	chr15	42273780	42343388	-1
CTD-2382E5.2	chr15	42298330	42302315	1
PLA2G4D	chr15	42359207	42386752	-1
PLA2G4F	chr15	42433332	42448839	-1
VPS39	chr15	42450899	42500514	-1
MIR627	chr15	42491768	42491864	-1
RP11-546B15.1	chr15	42500611	42519188	1
TMEM87A	chr15	42502730	42565861	-1
GANC	chr15	42565431	42645864	1
RP11-546B15.2	chr15	42605885	42606584	1
RP11-164J13.1	chr15	42640301	42704515	1
CAPN3	chr15	42640301	42704516	1
ZNF106	chr15	42705021	42783321	-1
RNU6-188P	chr15	42719789	42719895	-1
SNAP23	chr15	42783431	42837547	1
RP11-265N6.1	chr15	42824065	42825038	-1
LRRC57	chr15	42834720	42841000	-1
HAUS2	chr15	42841008	42862192	1
RP11-265N6.2	chr15	42859229	42862192	-1
RP11-265N6.3	chr15	42864125	42864631	1
STARD9	chr15	42867857	43013179	1
EIF4EBP2P2	chr15	42873354	42873686	-1
CDAN1	chr15	43015757	43029324	-1
TTBK2	chr15	43030932	43213007	-1
CTD-2036P10.3	chr15	43031316	43035400	1
KRT8P50	chr15	43093166	43094603	-1
FDPSP4	chr15	43231508	43232556	-1
UBR1	chr15	43235095	43398311	-1
EPB42	chr15	43398423	43513481	-1
RPS3AP47	chr15	43407897	43408691	-1
TMEM62	chr15	43415477	43477344	1
SPCS2P1	chr15	43423206	43423884	1
RP11-473C18.3	chr15	43476277	43477339	-1
CCNDBP1	chr15	43477316	43487396	1
TGM5	chr15	43524793	43559055	-1
ATP5HP1	chr15	43560102	43560586	-1
TGM7	chr15	43568478	43594453	-1
RP11-402F9.3	chr15	43594294	43594970	1
LCMT2	chr15	43619974	43622803	-1
ADAL	chr15	43622872	43646096	1
ZSCAN29	chr15	43650370	43663223	-1
TUBGCP4	chr15	43661419	43699293	1
RN7SL487P	chr15	43683633	43683925	-1
TP53BP1	chr15	43699407	43802926	-1
MAP1A	chr15	43803156	43823818	1
PPIP5K1	chr15	43825660	43882430	-1
CKMT1B	chr15	43885252	43897099	1
STRC	chr15	43891596	44010458	-1
RNU6-554P	chr15	43894741	43894846	1
CATSPER2	chr15	43920701	43960316	-1
RNU6-610P	chr15	43929830	43929936	-1
PDIA3P2	chr15	43941321	43941478	1
AC011330.5	chr15	43955852	43976537	-1
CKMT1A	chr15	43985084	43991420	1
STRCP1	chr15	43991686	44010382	-1
RNU6-353P	chr15	43994561	43994668	1
CATSPER2P1	chr15	44019116	44039292	-1
RNU6-354P	chr15	44026377	44026483	-1
PDIA3	chr15	44038590	44065477	1
ELL3	chr15	44064798	44069741	-1
RP11-296A16.1	chr15	44064815	44091331	-1
SERF2	chr15	44069285	44094787	1
AC018512.1	chr15	44075041	44075231	-1
MIR1282	chr15	44085857	44085957	-1
SERINC4	chr15	44086360	44092419	-1
HYPK	chr15	44088340	44095241	1
MFAP1	chr15	44096690	44117000	-1
WDR76	chr15	44119161	44160617	1
FRMD5	chr15	44162962	44487450	-1
PIN4P1	chr15	44168047	44168442	-1
ACTBP7	chr15	44281259	44282382	-1
GAPDHP55	chr15	44355709	44356511	1
AC073940.1	chr15	44564040	44564218	-1
AC090519.2	chr15	44571085	44571275	1
AC090519.7	chr15	44575957	44576117	1
CASC4	chr15	44580927	44707956	1
AC090519.6	chr15	44589782	44590272	1
AC090519.1	chr15	44595115	44595293	-1
AC090519.5	chr15	44603029	44603177	-1
AC090519.4	chr15	44603873	44604051	1
AC090519.3	chr15	44614380	44614557	-1
RP11-616K22.1	chr15	44646889	44647890	1
RP11-616K22.2	chr15	44679518	44682649	-1
RP11-516C1.1	chr15	44694883	44719342	-1
CTDSPL2	chr15	44719432	44821236	1
RN7SL347P	chr15	44726452	44726705	1
HNRNPMP1	chr15	44739775	44741542	-1
CTD-2329K10.1	chr15	44808848	44809681	-1
EIF3J-AS1	chr15	44819455	44829121	-1
EIF3J	chr15	44829255	44855227	1
RP11-151N17.1	chr15	44850027	44851386	1
SPG11	chr15	44854894	44955876	-1
PATL2	chr15	44957930	45003514	-1
B2M	chr15	45003675	45011075	1
TRIM69	chr15	45021186	45060027	1
CTD-2008A1.2	chr15	45118569	45176892	-1
CTD-2008A1.1	chr15	45118738	45119292	1
RNU1-119P	chr15	45176814	45176978	1
CTD-2014N11.1	chr15	45207000	45222820	-1
CTD-2014N11.2	chr15	45211574	45213018	1
RNU6-1108P	chr15	45219798	45219901	-1
C15orf43	chr15	45248900	45271427	1
RNU6-1332P	chr15	45255028	45255131	1
CTD-2014N11.3	chr15	45262233	45263376	-1
RNU6-966P	chr15	45265756	45265859	1
RNU1-78P	chr15	45295062	45295226	-1
SORD	chr15	45315302	45369383	1
RP11-109D20.1	chr15	45333914	45350905	-1
RP11-109D20.2	chr15	45365690	45366246	-1
DUOX2	chr15	45384848	45406542	-1
DUOXA2	chr15	45406519	45410619	1
DUOXA1	chr15	45409569	45422136	-1
DUOX1	chr15	45422131	45457774	1
CTD-2651B20.1	chr15	45444862	45459724	-1
SHF	chr15	45459412	45493373	-1
RP11-519G16.2	chr15	45462542	45492156	1
CTD-2651B20.7	chr15	45490715	45491337	-1
CTD-2651B20.6	chr15	45492523	45492830	-1
CTD-2651B20.2	chr15	45507745	45508141	1
CTD-2651B20.3	chr15	45543884	45571449	-1
SLC28A2	chr15	45544428	45568149	1
CTD-2651B20.5	chr15	45613275	45613890	-1
CTD-2651B20.4	chr15	45622407	45624832	-1
RNU6-953P	chr15	45646977	45647083	-1
GATM	chr15	45653322	45694525	-1
SPATA5L1	chr15	45694529	45713617	1
C15orf48	chr15	45722727	45740959	1
RP11-519G16.5	chr15	45722850	45734006	-1
MIR147B	chr15	45725248	45725327	1
RNU7-5P	chr15	45738661	45738722	-1
RP11-519G16.3	chr15	45740625	45805965	1
SLC30A4	chr15	45771809	45815005	-1
HMGN2P46	chr15	45803334	45878488	1
RP11-96O20.2	chr15	45850796	45855075	1
DPPA5P2	chr15	45858974	45859272	1
BLOC1S6	chr15	45879321	45908197	1
RP11-96O20.4	chr15	45879549	45968512	1
SQRDL	chr15	45923346	45983492	1
RP11-718O11.1	chr15	45997276	46223267	1
RP11-315O8.1	chr15	46391391	46392590	-1
RP11-640I2.1	chr15	46633552	46633797	1
RNU6-1014P	chr15	46952856	46952958	1
RP11-627D16.1	chr15	46985486	47097042	1
RN7SKP101	chr15	47012391	47012710	-1
RP11-627D16.2	chr15	47119724	47120156	1
AC087433.1	chr15	47249731	47249815	-1
FKSG62	chr15	47425693	47426320	-1
SEMA6D	chr15	47476298	48066420	1
AC084882.1	chr15	47534401	47534476	1
RN7SKP139	chr15	47564794	47565086	1
RP11-408J6.1	chr15	47566380	47567361	1
CTD-2050N2.1	chr15	47651627	47688929	-1
RP11-142J21.1	chr15	47689698	47691751	-1
RP11-142J21.2	chr15	47817366	47819953	1
AC012050.1	chr15	47844672	47844768	-1
RP11-552E10.1	chr15	47896077	47898549	-1
CTD-2270N23.1	chr15	48022341	48023132	-1
RP11-198M11.2	chr15	48095581	48138433	-1
RP11-208K4.1	chr15	48176507	48341309	1
CTD-2007H18.1	chr15	48236241	48241706	1
SLC24A5	chr15	48413169	48434869	1
MYEF2	chr15	48431625	48470714	-1
AC066612.1	chr15	48454002	48454100	1
RP11-605F22.2	chr15	48481234	48483888	-1
CTXN2	chr15	48483736	48495953	1
SLC12A1	chr15	48483861	48596275	1
RP11-605F22.1	chr15	48484388	48493881	-1
RP11-154J22.1	chr15	48604550	48624053	-1
DUT	chr15	48623208	48635570	1
FBN1	chr15	48700503	48938046	-1
RP11-227D13.1	chr15	48938148	48944213	1
CEP152	chr15	49005125	49103343	-1
RP11-227D13.2	chr15	49017535	49018024	1
RP11-227D13.4	chr15	49021277	49022041	-1
RP11-485O10.2	chr15	49075387	49076318	1
RP11-485O10.3	chr15	49102898	49103785	1
SHC4	chr15	49115932	49255641	-1
EID1	chr15	49170083	49172380	1
AC012379.1	chr15	49170346	49170937	1
RP11-138E16.1	chr15	49230433	49240228	1
KRT8P24	chr15	49264000	49265558	1
SECISBP2L	chr15	49280673	49338760	-1
RN7SL577P	chr15	49334540	49334840	-1
RP11-325E5.1	chr15	49393988	49395461	1
COPS2	chr15	49398268	49447858	-1
GALK2	chr15	49447853	49660066	1
NDUFAF4P1	chr15	49448526	49449044	1
MIR4716	chr15	49461267	49461350	-1
RP11-325E5.4	chr15	49469807	49470938	-1
RN7SL307P	chr15	49491099	49491391	-1
FAM227B	chr15	49619159	49913128	-1
RP11-295H24.3	chr15	49657321	49658882	-1
FGF7	chr15	49715293	49780972	1
DTWD1	chr15	49913177	49937333	1
RP11-353B9.1	chr15	49944336	49948429	1
CTD-2647E9.1	chr15	50086443	50088294	1
ATP8B4	chr15	50150435	50475014	-1
CTD-2647E9.3	chr15	50171801	50175722	1
RNA5SP394	chr15	50274640	50274758	1
SLC27A2	chr15	50474393	50528592	1
HDC	chr15	50534144	50558223	-1
RN7SL494P	chr15	50536828	50537128	-1
GABPB1	chr15	50569389	50647605	-1
GABPB1-AS1	chr15	50647525	50659636	1
CTD-3110H11.1	chr15	50651647	50652391	-1
MIR4712	chr15	50652526	50652607	1
AHCYP7	chr15	50709582	50710889	1
USP8	chr15	50716577	50793280	1
RNA5SP395	chr15	50755578	50755695	1
RP11-562A8.1	chr15	50758935	50759293	1
RP11-562A8.5	chr15	50786215	50789277	-1
RP11-562A8.4	chr15	50789392	50790941	-1
USP50	chr15	50792759	50838905	-1
TRPM7	chr15	50844670	50979012	-1
RP11-120K9.2	chr15	50849798	50852697	1
RN7SL354P	chr15	50981097	50981388	1
